# t	phi1	phi2
0.000000000000000000e+00	1.228701927198579513e+00	1.946210703066981296e+00
1.356700785358841595e-02	1.230022023494622418e+00	1.951509722980464323e+00
1.135670078535884198e-01	1.238939220782158124e+00	1.990545253172371076e+00
2.135670078535884253e-01	1.246721167238312278e+00	2.029915786762892527e+00
3.135670078535884309e-01	1.253681042645162558e+00	2.070054273688797242e+00
4.135670078535884642e-01	1.259996829394928630e+00	2.111273739413181083e+00
5.135670078535884420e-01	1.265766213797671735e+00	2.153822824712392059e+00
6.135670078535884198e-01	1.271038650941739068e+00	2.197918911120592789e+00
7.135670078535883976e-01	1.275834066341868578e+00	2.243768236897813129e+00
8.135670078535883754e-01	1.280153722944217698e+00	2.291578475139750104e+00
9.135670078535883532e-01	1.283986486934746818e+00	2.341566954937914335e+00
1.013567007853588331e+00	1.287312387640534794e+00	2.393966363810567710e+00
1.113567007853588420e+00	1.290104586162062805e+00	2.449028973265760634e+00
1.213567007853588509e+00	1.292330412724852717e+00	2.507029944989212833e+00
1.313567007853588597e+00	1.293951869609540228e+00	2.568269964496058488e+00
1.413567007853588686e+00	1.294925846785829338e+00	2.633077229057986468e+00
1.513567007853588775e+00	1.295204215779094170e+00	2.701808635988694363e+00
1.613567007853588864e+00	1.294733927784128991e+00	2.774849843279572070e+00
1.713567007853588953e+00	1.293457229724666258e+00	2.852613686576318752e+00
1.813567007853589041e+00	1.291312118267101683e+00	2.935536224350515866e+00
1.913567007853589130e+00	1.288233171310505520e+00	3.024069449394933606e+00
2.013567007853588997e+00	1.284152924531454243e+00	3.118669471631306589e+00
2.113567007853589086e+00	1.279003991045569943e+00	3.219778797799274450e+00
2.213567007853589175e+00	1.272722145227199508e+00	3.327801306349708277e+00
2.313567007853589264e+00	1.265250591033820093e+00	3.443068796441712820e+00
2.413567007853589352e+00	1.256545586692313421e+00	3.565798787499897760e+00
2.513567007853589441e+00	1.246583470157170970e+00	3.696044780692022691e+00
2.613567007853589530e+00	1.235368891866021723e+00	3.833642587906721744e+00
2.713567007853589619e+00	1.222943697340871605e+00	3.978159421047669841e+00
2.813567007853589708e+00	1.209395438629436104e+00	4.128855537330283099e+00
2.913567007853589796e+00	1.194864027856127331e+00	4.284670067018388373e+00
3.013567007853589885e+00	1.179544756250509030e+00	4.444241582957951131e+00
3.113567007853589974e+00	1.163686007235132713e+00	4.605968847185595294e+00
3.213567007853590063e+00	1.147580650263931634e+00	4.768108388149915555e+00
3.313567007853590152e+00	1.131551278191683219e+00	4.928895670790632622e+00
3.413567007853590241e+00	1.115930848998190950e+00	5.086669549951821523e+00
3.513567007853590329e+00	1.101041437775788001e+00	5.239978676028409943e+00
3.613567007853590418e+00	1.087174265791935879e+00	5.387654051580779146e+00
3.713567007853590507e+00	1.074573790361459391e+00	5.528841449867312186e+00
3.813567007853590596e+00	1.063427597929756052e+00	5.662996908552851316e+00
3.913567007853590685e+00	1.053862551885084375e+00	5.789854859460557002e+00
