# t	phi1	phi2
0.000000000000000000e+00	1.715908645329591309e+00	5.745417391608498292e-03
4.498522786366426426e-03	1.716769369854864946e+00	1.150893077891174815e-02
4.948375065003069589e-02	1.725472668646590435e+00	6.808758176658352701e-02
1.494837506500306945e-01	1.745646242867514131e+00	1.874689634634461588e-01
2.494837506500307001e-01	1.767244900902146254e+00	2.989477468295695939e-01
3.494837506500306779e-01	1.790497606063031322e+00	4.035028317131246767e-01
4.494837506500306556e-01	1.815520701629208311e+00	5.019518147370380934e-01
5.494837506500306334e-01	1.842371109459574496e+00	5.949961749597396654e-01
6.494837506500306112e-01	1.871078695277400339e+00	6.832488437338750664e-01
7.494837506500305890e-01	1.901666107171841702e+00	7.672518171564999268e-01
8.494837506500305668e-01	1.934161088018616192e+00	8.474881049284337386e-01
9.494837506500305446e-01	1.968604298656757789e+00	9.243903893700159413e-01
1.049483750650030522e+00	2.005054515466516030e+00	9.983476928785151028e-01
1.149483750650030611e+00	2.043592360759129534e+00	1.069710759400551048e+00
1.249483750650030700e+00	2.084323297525788377e+00	1.138796533322522508e+00
1.349483750650030789e+00	2.127380359544897459e+00	1.205891945921580666e+00
1.449483750650030878e+00	2.172926926634425993e+00	1.271257126818044814e+00
1.549483750650030967e+00	2.221159752027320966e+00	1.335128108038602823e+00
1.649483750650031055e+00	2.272312378263695809e+00	1.397719061011726271e+00
1.749483750650031144e+00	2.326659021306189068e+00	1.459224091492147268e+00
1.849483750650031233e+00	2.384518944830018139e+00	1.519818608977588692e+00
1.949483750650031322e+00	2.446261272960259081e+00	1.579660283816364919e+00
2.049483750650031411e+00	2.512310082662368327e+00	1.638889607245467284e+00
2.149483750650031499e+00	2.583149453962550357e+00	1.697630079148612969e+00
2.249483750650031588e+00	2.659327907281210379e+00	1.755988069292244713e+00
2.349483750650031677e+00	2.741461284023029243e+00	1.814052436179408812e+00
2.449483750650031766e+00	2.830232584272948326e+00	1.871894051822881266e+00
2.549483750650031855e+00	2.926386522009264191e+00	1.929565481291905416e+00
2.649483750650031944e+00	3.030715579634041479e+00	1.987101214327201326e+00
2.749483750650032032e+00	3.144033207165146671e+00	2.044519050918958136e+00
2.849483750650032121e+00	3.267128762497035321e+00	2.101823499327439393e+00
2.949483750650032210e+00	3.400698395164859278e+00	2.159012319830869497e+00
3.049483750650032299e+00	3.545247375660187217e+00	2.216087551143476109e+00
3.149483750650032388e+00	3.700963874956933797e+00	2.273072316024488781e+00
3.249483750650032476e+00	3.867573406791968704e+00	2.330034156909378762e+00
3.349483750650032565e+00	4.044197190962580457e+00	2.387114322079573636e+00
3.449483750650032654e+00	4.229253139394308469e+00	2.444560214132466935e+00
3.549483750650032743e+00	4.420446451554956191e+00	2.502755538675695668e+00
3.649483750650032832e+00	4.614886645800297060e+00	2.562240692813026577e+00
3.749483750650032921e+00	4.809333750265636809e+00	2.623716175971642084e+00
3.849483750650033009e+00	5.000528574442067331e+00	2.688025238777371762e+00
3.949483750650033098e+00	5.185525815409425476e+00	2.756117762736802312e+00
4.049483750650033187e+00	5.361947397384756009e+00	2.829002811310878052e+00
4.149483750650032832e+00	5.528107950707247475e+00	2.907699554128464481e+00
4.249483750650032476e+00	5.683012597481329919e+00	2.993194320010436726e+00
4.349483750650032121e+00	5.826263091681470385e+00	3.086406725749332836e+00
4.449483750650031766e+00	5.957920101395835388e+00	3.188162624855638505e+00
